timestamp,train_id,train_type,current_station,next_station,speed_kmph,scheduled_arrival,actual_arrival,current_delay_min,weather,signal_status,track_status,platform_available,train_priority,day_of_week,hour_of_day,congestion_level,predicted_delay_min
2024-01-18 17:55,T106,Passenger,S1,S2,81,09:06,09:14,8,Sunny,Green,Free,Yes,1,Thursday,17,Low,7
2024-08-03 23:55,T107,Freight,S3,S4,53,16:42,16:59,17,Rain,Green,Free,Yes,3,Tuesday,23,Medium,20
2024-06-24 03:05,T108,Express,S4,S5,119,13:03,13:19,16,Fog,Yellow,Occupied,Yes,1,Sunday,3,Medium,22
2024-01-16 08:20,T109,Express,S1,S2,119,17:08,17:28,20,Sunny,Green,Occupied,No,1,Thursday,8,Medium,20
2024-01-28 15:50,T110,Express,S1,S2,111,02:53,03:09,16,Fog,Red,Free,Yes,1,Thursday,15,Medium,25
2024-02-22 15:50,T111,Passenger,S4,S5,92,20:03,20:14,11,Sunny,Yellow,Free,Yes,2,Saturday,15,Low,10
2024-10-17 21:55,T112,Passenger,S2,S3,66,17:35,17:59,24,Sunny,Yellow,Free,No,2,Thursday,21,High,28
2024-09-11 23:20,T113,Freight,S4,S5,52,19:27,19:41,14,Sunny,Green,Free,Yes,3,Friday,23,Low,14
2024-09-05 20:30,T114,Freight,S3,S4,58,08:34,09:04,30,Sunny,Green,Occupied,No,3,Sunday,20,High,34
2024-01-17 18:05,T115,Passenger,S2,S3,88,13:01,13:15,14,Rain,Green,Free,Yes,2,Thursday,18,Medium,15
2024-07-10 07:00,T116,Express,S4,S5,85,08:20,08:30,10,Rain,Green,Free,No,1,Wednesday,7,Low,8
2024-02-02 06:55,T117,Passenger,S4,S5,75,09:17,09:30,13,Sunny,Yellow,Free,Yes,2,Saturday,6,Medium,17
2024-09-10 17:10,T118,Passenger,S1,S2,80,03:17,03:38,21,Sunny,Green,Free,No,2,Thursday,17,High,25
2024-04-23 19:40,T119,Passenger,S2,S3,92,14:19,14:36,17,Fog,Green,Free,No,1,Thursday,19,Low,19
2024-04-13 15:25,T120,Passenger,S2,S3,58,07:44,08:09,25,Fog,Red,Free,Yes,2,Sunday,15,Medium,32
2024-10-20 08:25,T121,Freight,S2,S3,43,11:38,11:57,19,Sunny,Green,Free,Yes,3,Friday,8,Medium,19
2024-10-12 08:55,T122,Express,S4,S5,109,17:39,17:42,3,Sunny,Green,Free,No,1,Saturday,8,Low,3
2024-10-11 14:20,T123,Freight,S3,S4,57,10:14,10:34,20,Sunny,Yellow,Free,Yes,3,Monday,14,Low,22
2024-04-16 20:25,T124,Express,S3,S4,88,19:38,19:48,10,Sunny,Red,Free,No,1,Monday,20,Medium,14
2024-03-09 12:00,T125,Express,S2,S3,105,03:05,03:21,16,Sunny,Yellow,Free,Yes,1,Friday,12,High,19
2024-07-25 17:10,T126,Passenger,S4,S5,85,06:55,07:22,27,Sunny,Yellow,Occupied,Yes,2,Saturday,17,High,30
2024-08-29 08:15,T127,Passenger,S2,S3,58,23:48,00:13,25,Fog,Green,Free,Yes,2,Tuesday,8,High,32
2024-09-27 22:15,T128,Express,S2,S3,92,16:20,16:43,23,Fog,Green,Occupied,No,1,Saturday,22,Low,24
2024-06-07 09:40,T129,Express,S2,S3,94,19:48,20:17,29,Rain,Red,Occupied,Yes,1,Saturday,9,High,37
2024-03-03 22:00,T130,Passenger,S2,S3,59,20:34,20:50,16,Sunny,Red,Free,Yes,1,Thursday,22,Low,20
2024-09-15 16:10,T131,Freight,S2,S3,50,08:39,08:58,19,Fog,Green,Free,Yes,3,Saturday,16,Low,25
2024-10-12 08:20,T132,Freight,S4,S5,51,21:23,21:51,28,Sunny,Green,Occupied,Yes,3,Tuesday,8,Medium,35
2024-01-11 03:10,T133,Express,S3,S4,100,17:29,17:42,13,Fog,Yellow,Free,Yes,1,Saturday,3,Low,18
2024-03-26 07:00,T134,Express,S4,S5,93,02:55,03:14,19,Rain,Yellow,Occupied,Yes,1,Wednesday,7,Low,22
2024-03-02 21:40,T135,Passenger,S1,S2,64,15:01,15:24,23,Sunny,Red,Occupied,Yes,2,Monday,21,Medium,24
2024-01-17 02:55,T136,Express,S2,S3,96,16:24,16:41,17,Sunny,Green,Free,Yes,1,Monday,2,High,20
2024-03-04 23:15,T137,Express,S4,S5,90,17:18,17:37,19,Fog,Yellow,Free,Yes,1,Wednesday,23,Medium,21
2024-09-12 12:10,T138,Express,S2,S3,86,00:23,00:37,14,Fog,Green,Free,No,1,Thursday,12,Low,17
2024-04-12 11:20,T139,Express,S1,S2,85,02:45,03:08,23,Sunny,Red,Occupied,Yes,1,Saturday,11,Low,29
2024-10-02 06:30,T140,Passenger,S1,S2,78,13:35,13:55,20,Sunny,Yellow,Free,No,2,Sunday,6,Medium,25
2024-04-08 21:50,T141,Passenger,S1,S2,85,15:50,16:02,12,Rain,Green,Free,Yes,1,Friday,21,Medium,14
2024-01-03 22:25,T142,Express,S1,S2,93,14:54,15:08,14,Fog,Yellow,Free,No,1,Thursday,22,Low,16
2024-06-16 09:55,T143,Passenger,S1,S2,84,02:42,02:51,9,Rain,Green,Free,Yes,1,Thursday,9,Medium,11
2024-01-02 02:35,T144,Express,S4,S5,106,01:51,02:13,22,Rain,Red,Occupied,No,1,Friday,2,Low,24
2024-10-17 11:35,T145,Freight,S2,S3,44,00:45,01:12,27,Rain,Red,Free,Yes,3,Sunday,11,Low,31
2024-06-15 17:45,T146,Freight,S4,S5,45,10:56,11:17,21,Rain,Yellow,Free,Yes,3,Friday,17,Medium,27
2024-03-08 01:25,T147,Freight,S3,S4,40,17:41,18:09,28,Rain,Red,Free,Yes,3,Thursday,1,High,35
2024-10-10 04:15,T148,Express,S4,S5,88,01:02,01:19,17,Sunny,Red,Free,Yes,1,Sunday,4,Low,21
2024-03-02 04:45,T149,Passenger,S3,S4,69,16:29,16:45,16,Sunny,Yellow,Free,No,2,Sunday,4,Medium,19
2024-08-06 23:05,T150,Express,S3,S4,119,01:16,01:24,8,Sunny,Green,Occupied,Yes,1,Monday,23,Medium,12
2024-02-10 04:30,T151,Freight,S2,S3,50,16:03,16:19,16,Sunny,Green,Free,Yes,3,Sunday,4,Medium,17
2024-01-30 20:20,T152,Express,S2,S3,109,12:58,13:02,4,Sunny,Green,Free,Yes,1,Sunday,20,Medium,5
2024-10-05 05:55,T153,Express,S4,S5,95,00:38,00:55,17,Sunny,Red,Occupied,Yes,1,Tuesday,5,Low,20
2024-04-13 00:10,T154,Freight,S4,S5,43,10:51,11:20,29,Sunny,Red,Occupied,Yes,3,Friday,0,Medium,32
2024-01-23 10:45,T155,Freight,S2,S3,45,11:55,12:19,24,Fog,Green,Occupied,No,3,Thursday,10,Medium,34
2024-03-19 15:05,T156,Express,S4,S5,103,14:45,14:50,5,Sunny,Green,Free,Yes,1,Monday,15,Low,3
2024-02-06 06:20,T157,Express,S4,S5,103,23:00,23:02,2,Sunny,Red,Free,Yes,1,Saturday,6,Low,2
2024-03-10 10:45,T158,Express,S3,S4,91,19:57,20:08,11,Sunny,Yellow,Free,No,1,Tuesday,10,High,13
2024-10-11 13:40,T159,Passenger,S1,S2,56,01:04,01:17,13,Sunny,Yellow,Free,Yes,2,Thursday,13,Low,13
2024-04-25 11:15,T160,Passenger,S3,S4,74,00:00,00:15,15,Sunny,Green,Occupied,No,2,Friday,11,Low,17
2024-05-13 12:10,T101,Express,S4,S5,105,09:06,09:11,5,Sunny,Green,Free,Yes,1,Wednesday,12,Medium,4
2024-01-17 13:50,T102,Express,S1,S2,87,01:22,01:33,11,Sunny,Yellow,Occupied,Yes,1,Saturday,13,Medium,14
2024-02-12 14:25,T103,Passenger,S1,S2,73,18:35,18:47,12,Rain,Yellow,Free,Yes,1,Saturday,14,Low,15
2024-05-24 14:25,T104,Passenger,S2,S3,55,11:33,11:48,15,Sunny,Green,Occupied,No,2,Saturday,14,Low,15
2024-05-21 22:10,T105,Passenger,S1,S2,66,03:41,04:11,30,Rain,Yellow,Free,Yes,2,Tuesday,22,High,31
2024-02-10 17:40,T106,Passenger,S2,S3,89,02:46,03:04,18,Rain,Green,Occupied,Yes,2,Wednesday,17,Medium,24
2024-03-25 19:10,T107,Freight,S2,S3,42,16:58,17:28,30,Rain,Red,Occupied,Yes,3,Friday,19,High,38
2024-03-19 04:00,T108,Express,S2,S3,99,08:05,08:08,3,Sunny,Green,Free,Yes,1,Tuesday,4,Low,4
2024-05-09 23:50,T109,Passenger,S2,S3,55,23:00,23:17,17,Sunny,Yellow,Occupied,Yes,2,Saturday,23,Low,18
2024-05-15 06:00,T110,Passenger,S1,S2,70,04:32,04:40,8,Sunny,Green,Free,Yes,1,Wednesday,6,Medium,11
2024-08-17 04:05,T111,Passenger,S1,S2,94,21:01,21:31,30,Rain,Red,Free,Yes,2,Friday,4,High,38
2024-09-19 23:40,T112,Express,S1,S2,101,08:04,08:26,22,Rain,Green,Free,Yes,1,Tuesday,23,High,26
2024-06-20 01:30,T113,Freight,S4,S5,66,07:44,07:57,13,Sunny,Green,Free,No,3,Thursday,1,Low,12
2024-04-11 09:45,T114,Passenger,S4,S5,80,06:45,06:55,10,Sunny,Green,Free,Yes,2,Tuesday,9,Medium,12
2024-04-01 04:20,T115,Freight,S1,S2,42,06:50,07:13,23,Sunny,Green,Occupied,Yes,3,Wednesday,4,Medium,29
2024-02-22 13:10,T116,Freight,S1,S2,63,20:15,20:45,30,Rain,Red,Occupied,Yes,3,Friday,13,Medium,37
2024-03-13 06:00,T117,Passenger,S2,S3,70,22:15,22:27,12,Sunny,Yellow,Free,Yes,2,Wednesday,6,Low,14
2024-08-03 14:30,T118,Freight,S3,S4,55,18:45,19:15,30,Fog,Yellow,Free,No,3,Wednesday,14,High,40
2024-03-06 13:15,T119,Freight,S4,S5,70,08:08,08:30,22,Sunny,Green,Free,Yes,3,Sunday,13,High,28
2024-01-10 14:10,T120,Express,S3,S4,109,03:54,04:04,10,Fog,Green,Occupied,Yes,1,Thursday,14,Low,14
2024-08-24 03:20,T121,Passenger,S2,S3,65,10:56,11:11,15,Sunny,Yellow,Free,Yes,1,Thursday,3,High,18
2024-02-24 03:05,T122,Passenger,S3,S4,65,11:46,12:02,16,Sunny,Green,Occupied,Yes,1,Tuesday,3,Low,19
2024-07-28 06:50,T123,Express,S4,S5,88,05:55,06:18,23,Rain,Red,Free,Yes,1,Monday,6,High,31
2024-10-12 01:50,T124,Express,S4,S5,85,01:59,02:17,18,Rain,Yellow,Occupied,No,1,Monday,1,High,24
2024-09-24 06:05,T125,Express,S3,S4,114,13:01,13:18,17,Rain,Green,Free,No,1,Saturday,6,High,20
2024-07-13 12:10,T126,Passenger,S3,S4,64,23:01,23:23,22,Rain,Green,Occupied,No,2,Friday,12,Low,23
2024-01-31 06:40,T127,Passenger,S4,S5,69,19:38,19:57,19,Sunny,Green,Occupied,Yes,2,Saturday,6,High,24
2024-04-16 02:00,T128,Express,S3,S4,87,17:29,17:29,0,Sunny,Green,Free,No,1,Thursday,2,Low,0
2024-03-03 20:40,T129,Passenger,S2,S3,80,07:57,08:26,29,Fog,Yellow,Free,Yes,1,Monday,20,High,36
2024-06-05 04:10,T130,Express,S2,S3,98,22:32,22:33,1,Sunny,Green,Free,Yes,1,Saturday,4,Low,1
2024-03-21 20:00,T131,Express,S2,S3,106,12:15,12:31,16,Fog,Yellow,Occupied,No,1,Tuesday,20,Low,19
2024-03-09 17:25,T132,Freight,S3,S4,64,04:00,04:30,30,Fog,Green,Occupied,Yes,3,Monday,17,Medium,34
2024-08-06 05:50,T133,Passenger,S3,S4,91,21:04,21:29,25,Sunny,Green,Occupied,Yes,2,Monday,5,High,27
2024-01-06 10:35,T134,Passenger,S4,S5,92,17:31,17:38,7,Sunny,Green,Free,Yes,1,Tuesday,10,Low,5
2024-05-26 21:05,T135,Passenger,S4,S5,61,04:19,04:37,18,Sunny,Green,Free,No,2,Tuesday,21,Medium,19
2024-08-24 02:45,T136,Express,S4,S5,116,05:08,05:21,13,Sunny,Green,Occupied,Yes,1,Thursday,2,Low,16
2024-01-18 02:50,T137,Freight,S3,S4,46,12:21,12:38,17,Sunny,Green,Free,No,3,Monday,2,Medium,16
2024-02-27 15:30,T138,Passenger,S3,S4,56,08:18,08:42,24,Rain,Green,Occupied,Yes,2,Sunday,15,Low,29
2024-01-05 18:35,T139,Passenger,S4,S5,86,18:28,18:47,19,Fog,Red,Free,No,2,Thursday,18,Low,23
2024-02-08 18:55,T140,Express,S2,S3,115,12:17,12:32,15,Rain,Yellow,Occupied,Yes,1,Tuesday,18,Low,15
2024-08-29 05:35,T141,Express,S3,S4,92,13:43,14:03,20,Sunny,Green,Occupied,No,1,Tuesday,5,Medium,22
2024-01-15 22:20,T142,Freight,S3,S4,63,02:50,03:20,30,Fog,Yellow,Free,No,3,Tuesday,22,Medium,37
2024-02-18 18:25,T143,Freight,S2,S3,44,16:26,16:44,18,Sunny,Yellow,Occupied,Yes,3,Tuesday,18,Medium,21
2024-02-04 09:40,T144,Express,S4,S5,87,11:12,11:19,7,Sunny,Yellow,Free,Yes,1,Thursday,9,High,11
2024-05-31 23:45,T145,Passenger,S3,S4,79,07:36,08:03,27,Sunny,Green,Occupied,No,1,Monday,23,High,35
2024-02-13 21:35,T146,Passenger,S3,S4,92,00:35,00:57,22,Fog,Red,Free,Yes,1,Wednesday,21,Low,26
2024-03-20 01:15,T147,Express,S2,S3,119,09:56,10:05,9,Sunny,Red,Free,Yes,1,Friday,1,Low,11
2024-08-25 21:35,T148,Passenger,S1,S2,56,22:37,22:52,15,Sunny,Yellow,Occupied,Yes,2,Wednesday,21,Medium,21
2024-03-10 02:50,T149,Freight,S2,S3,68,21:31,21:42,11,Sunny,Green,Free,Yes,3,Sunday,2,Low,11
2024-06-14 17:45,T150,Passenger,S3,S4,58,08:27,08:49,22,Sunny,Green,Occupied,No,2,Tuesday,17,High,27
2024-04-20 18:05,T151,Express,S1,S2,93,06:13,06:23,10,Fog,Green,Free,Yes,1,Wednesday,18,Medium,11
2024-01-23 07:55,T152,Freight,S3,S4,64,01:11,01:30,19,Sunny,Green,Free,No,3,Sunday,7,Low,19
2024-05-10 17:20,T153,Express,S3,S4,93,14:04,14:31,27,Fog,Yellow,Occupied,No,1,Monday,17,High,32
2024-02-09 15:50,T154,Passenger,S4,S5,61,20:44,21:03,19,Sunny,Red,Free,Yes,2,Sunday,15,High,27
2024-04-03 15:50,T155,Express,S4,S5,94,04:21,04:34,13,Sunny,Red,Free,Yes,1,Sunday,15,Low,16
2024-09-12 20:15,T156,Passenger,S2,S3,70,14:36,14:53,17,Rain,Green,Free,Yes,1,Thursday,20,Low,21
2024-10-02 01:35,T157,Passenger,S1,S2,59,09:44,09:58,14,Sunny,Yellow,Free,Yes,1,Thursday,1,High,15
2024-09-17 07:15,T158,Express,S4,S5,109,17:29,17:36,7,Sunny,Green,Occupied,Yes,1,Saturday,7,Low,7
2024-08-24 06:15,T159,Freight,S1,S2,62,09:18,09:48,30,Sunny,Red,Occupied,Yes,3,Friday,6,High,36
2024-04-10 11:05,T160,Freight,S4,S5,64,19:49,20:19,30,Fog,Green,Occupied,Yes,3,Friday,11,Medium,38
2024-08-01 05:10,T101,Express,S4,S5,115,11:36,11:42,6,Sunny,Green,Occupied,Yes,1,Wednesday,5,Low,9
2024-03-18 13:15,T102,Express,S1,S2,105,01:09,01:27,18,Rain,Green,Occupied,Yes,1,Sunday,13,Low,20
2024-03-20 08:45,T103,Express,S4,S5,89,16:01,16:06,5,Rain,Yellow,Free,Yes,1,Wednesday,8,Low,6
2024-06-26 02:25,T104,Freight,S1,S2,70,23:18,23:46,28,Sunny,Red,Free,Yes,3,Sunday,2,Low,32
2024-04-22 16:25,T105,Freight,S1,S2,64,08:35,09:03,28,Sunny,Green,Occupied,No,3,Friday,16,High,34
2024-10-15 12:55,T106,Passenger,S4,S5,95,09:49,10:10,21,Rain,Yellow,Occupied,Yes,2,Thursday,12,Low,21
2024-06-16 19:20,T107,Express,S1,S2,87,17:13,17:37,24,Rain,Green,Occupied,No,1,Wednesday,19,High,33
2024-04-25 06:05,T108,Passenger,S1,S2,65,23:35,23:39,4,Sunny,Green,Free,Yes,2,Friday,6,Medium,4
2024-04-15 06:05,T109,Passenger,S3,S4,67,00:20,00:31,11,Rain,Green,Free,Yes,2,Friday,6,Low,13
2024-10-05 19:00,T110,Freight,S2,S3,61,01:28,01:47,19,Sunny,Yellow,Free,Yes,3,Sunday,19,Medium,22
2024-03-26 16:25,T111,Freight,S4,S5,68,20:07,20:37,30,Fog,Red,Occupied,No,3,Saturday,16,High,36
2024-09-10 16:55,T112,Freight,S2,S3,43,07:22,07:52,30,Fog,Green,Free,No,3,Saturday,16,Medium,34
2024-01-21 17:40,T113,Freight,S2,S3,40,03:54,04:23,29,Rain,Green,Occupied,Yes,3,Saturday,17,Medium,35
2024-08-29 23:10,T114,Passenger,S2,S3,56,22:25,22:44,19,Sunny,Yellow,Occupied,Yes,2,Saturday,23,Medium,22
2024-02-21 00:35,T115,Express,S3,S4,112,23:19,23:42,23,Fog,Yellow,Free,Yes,1,Saturday,0,Medium,26
2024-04-06 15:20,T116,Passenger,S4,S5,74,17:22,17:42,20,Rain,Red,Free,Yes,2,Saturday,15,Low,24
2024-05-30 18:40,T117,Passenger,S3,S4,68,17:06,17:23,17,Fog,Green,Free,Yes,1,Thursday,18,Low,17
2024-05-22 14:00,T118,Freight,S1,S2,45,12:25,12:44,19,Sunny,Yellow,Free,No,3,Thursday,14,Low,18
2024-08-30 19:45,T119,Express,S3,S4,119,23:30,23:44,14,Sunny,Red,Occupied,Yes,1,Friday,19,Medium,17
2024-01-10 19:25,T120,Passenger,S4,S5,61,20:13,20:38,25,Sunny,Red,Free,Yes,2,Friday,19,High,29
2024-05-01 16:35,T121,Passenger,S4,S5,56,05:26,05:40,14,Fog,Red,Free,Yes,1,Saturday,16,Low,17
2024-10-07 21:25,T122,Passenger,S1,S2,80,13:35,13:52,17,Fog,Green,Occupied,Yes,2,Thursday,21,Low,24
2024-07-05 05:10,T123,Freight,S2,S3,50,05:07,05:32,25,Rain,Green,Free,Yes,3,Thursday,5,Medium,32
2024-08-16 19:30,T124,Express,S3,S4,108,10:10,10:16,6,Sunny,Red,Free,Yes,1,Friday,19,Low,7
2024-09-12 12:10,T125,Express,S1,S2,85,21:11,21:41,30,Fog,Red,Free,No,1,Saturday,12,Medium,38
2024-06-24 05:45,T126,Express,S3,S4,120,21:19,21:30,11,Sunny,Red,Free,No,1,Wednesday,5,Low,15
2024-09-29 20:00,T127,Express,S3,S4,88,11:19,11:32,13,Rain,Green,Free,Yes,1,Friday,20,Low,14
2024-07-27 14:05,T128,Freight,S3,S4,43,11:37,11:54,17,Sunny,Red,Free,Yes,3,Sunday,14,Low,19
2024-10-21 02:55,T129,Express,S2,S3,111,06:15,06:41,26,Fog,Yellow,Free,Yes,1,Monday,2,High,32
2024-04-10 02:25,T130,Freight,S4,S5,45,05:07,05:28,21,Sunny,Green,Free,Yes,3,Wednesday,2,High,25
2024-10-12 12:35,T131,Passenger,S4,S5,67,02:47,03:11,24,Sunny,Yellow,Occupied,Yes,2,Wednesday,12,High,31
2024-02-23 19:45,T132,Freight,S4,S5,48,18:37,19:01,24,Rain,Yellow,Free,Yes,3,Wednesday,19,Medium,30
2024-01-02 12:20,T133,Express,S3,S4,95,23:32,23:58,26,Rain,Green,Occupied,No,1,Saturday,12,Medium,33
2024-03-14 14:55,T134,Passenger,S1,S2,66,18:29,18:59,30,Rain,Yellow,Occupied,No,2,Tuesday,14,High,37
2024-08-18 03:20,T135,Freight,S3,S4,69,06:27,06:44,17,Sunny,Red,Free,Yes,3,Wednesday,3,Medium,25
2024-07-22 17:05,T136,Express,S1,S2,100,08:58,09:13,15,Sunny,Green,Occupied,No,1,Friday,17,Medium,17
2024-02-13 21:25,T137,Passenger,S2,S3,78,23:32,23:54,22,Sunny,Green,Occupied,No,1,Monday,21,High,25
2024-03-22 17:10,T138,Freight,S1,S2,40,18:30,18:45,15,Sunny,Yellow,Free,Yes,3,Tuesday,17,Medium,17
2024-05-11 14:15,T139,Express,S2,S3,104,12:04,12:28,24,Fog,Red,Occupied,Yes,1,Tuesday,14,Low,34
2024-02-03 01:55,T140,Express,S3,S4,100,00:40,00:57,17,Sunny,Green,Occupied,No,1,Sunday,1,High,22
